tenure_months,contract_type,monthly_charges,online_security,tech_support,payment_method,paperless_billing,senior_citizen,age,gender,internet_service,online_backup,device_protection,streaming_tv,streaming_movies,total_charges,support_tickets,complaint_count,usage_hours_per_month,email_opens_rate,nps_score,days_since_last_interaction,churn,satisfaction,customer_lifetime_value
10,Month-to-month,60.727050911065774,1,0,Electronic check,0,0,59,Female,Fiber optic,1,1,1,0,607.2705091106577,1,0,10.538414209980406,79.09507828485056,68,1,0,2,2081.0678357804154
34,One year,85.19180829973838,0,0,Credit card,0,0,24,Male,DSL,0,0,0,0,2896.521482191105,3,0,65.71208727986871,42.56976658215048,7,8,1,2,2174.165557705919
25,Two year,89.89378197133993,0,0,Credit card,1,0,48,Female,Fiber optic,1,0,1,0,2247.3445492834985,3,0,45.03183324477804,55.66095773092418,51,0,0,2,2581.059307443104
8,Month-to-month,61.85237767518137,0,1,Mailed check,0,0,57,Male,Fiber optic,0,0,1,0,494.819021401451,0,0,26.0189175036352,61.911771689052856,11,21,0,2,1765.0523072620872
23,Month-to-month,98.31024117535726,0,0,Electronic check,1,1,72,Male,DSL,0,0,1,0,2261.135547033217,7,5,17.613869164847806,22.287610524165537,-55,4,1,0,2604.131662852945
45,Two year,92.66728701802873,1,1,Bank transfer,1,0,22,Male,No,0,0,0,0,4170.027915811293,0,2,8.975484749538595,70.62013646618956,63,3,0,1,4382.230269080902
16,Month-to-month,106.4551641797438,0,0,Electronic check,1,1,71,Female,No,0,1,0,0,1703.2826268759009,5,3,94.28552826648918,14.673262199852207,-2,16,1,1,2507.242637103469
12,Two year,56.66932991221373,1,0,Mailed check,0,0,30,Male,DSL,0,0,1,0,680.0319589465648,1,2,164.0757309336596,77.04740727981823,22,55,0,2,1716.780306474307
48,Two year,67.07548580575417,1,1,Credit card,1,0,30,Female,DSL,0,0,0,0,3219.6233186762,3,0,73.26378011855746,50.827797043168324,20,14,0,2,2935.506797930587
5,Month-to-month,35.65498697119112,0,0,Mailed check,1,0,35,Male,No,1,1,0,0,178.27493485595562,4,0,180.17541751965183,57.47448897474054,63,7,0,2,1649.25197578644
21,One year,68.25198567162224,0,0,Credit card,1,0,38,Female,Fiber optic,0,0,1,1,1433.291699104067,2,1,21.286529018018882,78.36383387215902,-5,8,0,2,1544.9650359831137
18,Month-to-month,92.89068250423125,0,0,Electronic check,1,0,49,Male,Fiber optic,0,0,0,0,1672.0322850761625,5,3,8.836903353890001,16.351516164382915,-43,34,1,1,1528.5533959933173
45,Two year,91.66799953813407,1,1,Bank transfer,1,0,51,Female,No,1,1,1,0,4125.059979216033,2,1,88.22129986572402,79.94332268762255,83,26,0,2,3985.9439094858
47,Two year,64.08598118630152,1,1,Bank transfer,1,0,25,Female,Fiber optic,0,0,0,1,3012.0411157561716,1,0,0.4041515536061321,45.22674922024349,23,16,0,2,3417.2254676791504
61,Two year,75.30105120976033,1,1,Credit card,1,0,45,Male,DSL,0,0,1,0,4593.36412379538,2,1,146.4095512279045,44.57698209139124,18,4,0,2,3038.7185916256517
14,One year,69.88392974709477,0,0,Credit card,0,0,45,Male,Fiber optic,0,0,1,1,978.3750164593267,1,0,34.45491912425671,53.66962156779648,64,3,0,2,2210.719776338584
67,Two year,75.21678816931191,1,1,Bank transfer,1,0,32,Female,Fiber optic,1,0,0,1,5039.524807343898,6,0,198.17723220409897,50.15421998370592,-37,2,0,2,2688.7948038264867
25,One year,63.147895488690544,1,0,Credit card,1,0,34,Male,Fiber optic,0,0,0,0,1578.6973872172637,2,1,73.2158212934873,40.03884723173383,34,20,0,2,2108.655397098725
10,Month-to-month,55.19443983956367,0,0,Electronic check,1,0,47,Male,Fiber optic,0,0,0,0,551.9443983956367,2,1,177.87791384556309,67.6762805000642,46,9,0,2,1415.3531844735799
31,One year,58.17927801002318,0,0,Mailed check,0,0,29,Male,Fiber optic,1,0,0,0,1803.5576183107187,3,0,392.5842316592646,46.29954965617466,10,9,0,2,2063.270997654497
65,Two year,85.60793246238495,1,1,Bank transfer,1,0,61,Male,Fiber optic,0,0,1,0,5564.515610055022,2,2,13.901534062426443,70.75989565634924,63,15,0,2,4070.244871171647
11,Month-to-month,91.4074720996176,0,0,Electronic check,1,0,28,Male,DSL,0,0,1,0,1005.4821930957937,5,2,13.197431168313546,9.577719931658823,22,84,1,1,2452.3991213191603
1,One year,76.210921742133,1,0,Mailed check,1,0,52,Female,Fiber optic,1,0,0,0,76.210921742133,4,0,43.531326219805244,67.5390965172472,87,5,1,2,2074.7175878814774
3,One year,36.63019953734055,0,0,Electronic check,0,0,52,Male,Fiber optic,0,0,0,0,109.89059861202165,3,2,40.09895700238094,42.66097771643605,28,18,1,2,878.2836891665722
23,One year,58.14889847722062,0,1,Credit card,0,0,33,Female,DSL,0,0,0,0,1337.4246649760742,2,1,13.410875262947213,40.413222230957444,-26,4,0,2,1546.7813273239803
36,Two year,82.92165715723397,1,1,Bank transfer,1,0,38,Male,DSL,0,0,0,0,2985.179657660423,0,1,80.09017802912561,72.41567944600406,48,5,0,2,3098.2478824697373
23,One year,57.08855633076376,0,1,Credit card,0,0,40,Female,DSL,0,0,0,0,1313.0367956075665,2,1,54.07413184283949,76.84432568626946,84,4,0,2,3003.254223895662
35,Two year,68.5400626466874,0,1,Mailed check,0,0,41,Female,Fiber optic,1,0,0,1,2398.9021926340592,3,1,83.41040390222518,43.62250129978015,48,6,0,2,3005.005556213883
21,Month-to-month,112.89004686412953,0,0,Electronic check,1,0,58,Male,Fiber optic,1,1,0,0,2370.69098414672,13,3,57.457124005854524,29.55968891254174,30,59,1,1,2739.611353807959
70,Two year,62.797264228377365,1,1,Bank transfer,1,0,64,Male,Fiber optic,0,0,1,1,4395.808495986415,1,0,8.402608122514865,46.4549907034693,21,9,0,2,3586.0603619577805
5,One year,36.3327936423597,1,0,Electronic check,1,0,26,Female,Fiber optic,0,1,0,0,181.66396821179848,0,0,18.80762442521733,58.86253193295865,36,7,0,2,1212.286691436929
48,Two year,67.56158098910127,1,1,Bank transfer,1,0,55,Female,Fiber optic,0,0,0,0,3242.955887476861,0,0,93.5596902446794,61.10960016889236,84,34,0,2,3795.4746983430587
9,One year,60.33446615989429,0,1,Electronic check,0,0,36,Male,Fiber optic,0,0,1,1,543.0101954390486,4,2,44.518596078716435,65.38808836734856,77,2,1,2,2243.76524448639
21,Month-to-month,92.840816310316,0,0,Electronic check,1,1,65,Female,Fiber optic,0,1,1,0,1949.657142516636,10,3,29.10137871425992,28.84569788125897,4,70,1,1,3397.7226519478677
56,Two year,78.27434579521474,1,1,Credit card,1,1,69,Male,No,0,0,1,0,4383.363364532026,0,0,19.876259642473038,73.81083822684585,70,47,0,2,4420.38618032161
42,Two year,76.71959735481937,1,1,Credit card,1,0,38,Male,DSL,0,0,0,0,3222.2230889024136,1,1,44.332215903516335,60.775791198598355,63,12,0,2,3570.900877285778
46,Two year,63.736318879011826,1,1,Bank transfer,1,1,72,Female,Fiber optic,0,0,0,1,2931.870668434544,1,1,106.87707740601056,61.37662890846434,72,18,0,2,3495.2575482457846
57,Two year,87.03364980349504,1,1,Bank transfer,1,0,34,Male,Fiber optic,0,1,0,1,4960.918038799217,1,0,141.78894392367957,40.40270924184982,56,14,0,2,4261.943137507412
50,Two year,97.69548076408933,1,1,Bank transfer,1,1,73,Female,DSL,0,0,1,1,4884.774038204467,2,1,9.18983253453572,50.022833654228045,20,1,0,2,3441.696339981144
44,Two year,99.03963398395169,1,1,Bank transfer,1,1,75,Male,DSL,0,1,1,1,4357.743895293875,0,1,46.986296363511784,72.81487254202298,79,7,0,2,3863.2878184269052
11,Month-to-month,65.95114102168006,1,0,Mailed check,1,0,20,Male,No,0,1,0,1,725.4625512384806,3,0,67.94835177748654,78.34167476448233,49,4,0,2,1807.4918918263909
39,Two year,78.51407820063403,1,1,Bank transfer,1,0,56,Male,Fiber optic,0,1,0,1,3062.0490498247273,4,0,20.86601789431054,75.2619759950698,33,29,0,2,3212.8359325345004
16,Two year,75.05462167905031,0,0,Mailed check,0,0,38,Male,Fiber optic,1,0,0,0,1200.873946864805,0,0,31.421087308193226,44.52332254019369,-3,2,0,2,1211.8244156026292
61,Two year,76.804749113909,1,1,Credit card,1,0,39,Male,DSL,1,0,0,0,4685.089695948449,2,0,392.6655645033303,68.22428001464328,2,11,0,2,3311.54739906277
19,One year,62.23985635028946,1,1,Bank transfer,1,0,21,Female,Fiber optic,0,0,1,0,1182.5572706554997,5,1,114.31430846784549,65.54063851620168,62,33,0,2,2508.3544521210233
2,One year,37.37265046330898,1,0,Electronic check,1,0,44,Female,DSL,0,0,0,0,74.74530092661796,1,0,26.639189425106398,44.42573606415913,-20,3,0,2,441.1762586990941
21,Two year,86.0853547378802,1,1,Bank transfer,0,0,19,Female,No,0,0,1,1,1807.792449495484,3,0,5.705179963151486,70.83971140229238,45,1,0,2,2090.3384790762816
9,Month-to-month,93.96626388857578,0,0,Electronic check,1,0,28,Male,DSL,0,0,0,1,845.696374997182,4,3,4.042875461047458,18.38488629236527,-52,106,1,0,2211.7881503984227
70,Two year,97.75929221452839,1,1,Credit card,1,0,44,Male,Fiber optic,1,0,0,0,6843.150455016987,4,1,23.780657551508728,69.15509218178516,36,49,0,1,4926.99881035825
13,Two year,73.33281912975083,0,1,Credit card,1,0,43,Male,DSL,0,0,1,0,953.3266486867608,3,1,54.161432748864435,79.3796443272887,53,32,0,2,2564.997618830362
9,Month-to-month,33.0608329071786,0,0,Mailed check,1,0,19,Male,Fiber optic,1,0,1,0,297.5474961646074,2,0,50.762305319188236,50.762674865426796,10,6,0,2,550.7394145792756
41,Two year,95.87831721694138,1,1,Credit card,1,0,33,Female,Fiber optic,1,1,0,1,3931.0110058945966,3,0,8.161470574229158,68.02212013480775,100,18,0,2,3950.9456167119806
69,Two year,92.74828228476932,1,1,Bank transfer,1,0,58,Male,DSL,1,0,1,0,6399.631477649083,1,1,141.83589827488598,65.24229670552222,32,10,0,2,3750.173061877611
2,One year,58.859987321128074,0,1,Mailed check,0,0,60,Female,Fiber optic,0,0,0,1,117.71997464225615,2,1,28.121674221496587,70.39078118946789,47,13,0,2,1909.4912102229198
52,Two year,89.6684824605172,1,1,Bank transfer,1,1,76,Male,Fiber optic,0,0,1,1,4662.761087946894,2,1,26.07730844273176,52.11749895782309,17,11,0,2,2987.411157824862
14,Month-to-month,100.30167262601893,0,0,Electronic check,1,0,33,Female,Fiber optic,0,0,0,0,1404.223416764265,7,4,19.733492440597587,11.49024251571941,-62,10,1,1,1247.0173939972985
38,Two year,82.10054459130902,1,1,Bank transfer,1,0,62,Male,DSL,0,1,0,1,3119.8206944697426,1,0,2.4500900327739714,62.385945543543805,28,0,0,2,2516.860623728999
67,Two year,73.66698007587684,1,1,Credit card,1,0,63,Female,Fiber optic,1,0,0,0,4935.687665083748,2,1,8.60515804131227,77.82043189410595,33,26,0,2,3270.6479430077284
32,One year,74.32281790796327,0,1,Bank transfer,1,0,54,Female,DSL,0,1,1,0,2378.3301730548246,1,0,61.44935257500441,77.45037596214371,79,16,0,2,3422.570716803522
22,Month-to-month,75.88382563226494,0,0,Electronic check,1,1,68,Male,No,0,0,0,0,1669.4441639098288,7,4,27.39459387877477,9.283955482718145,-35,2,1,1,1926.8648992204483
42,Two year,74.1384296218713,1,1,Bank transfer,1,1,77,Female,Fiber optic,0,0,1,1,3113.814044118594,0,1,123.9090398424288,70.75781685097769,-4,34,0,2,2907.8030799471444
46,Two year,80.90158866928213,1,1,Bank transfer,1,0,62,Male,Fiber optic,0,1,0,0,3721.473078786978,2,1,5.105997640314127,51.88242542400936,97,28,0,2,4333.566913632208
19,Two year,54.72650554135798,1,1,Bank transfer,1,1,78,Male,DSL,0,1,0,0,1039.8036052858017,6,0,56.83572597024027,63.31509622343563,14,20,0,2,1796.7996866796673
65,Two year,86.20037355328435,1,1,Credit card,1,0,59,Female,No,0,0,0,0,5603.024280963483,1,0,9.175663779362676,52.35764405870634,29,4,0,2,4000.4778827015775
19,Month-to-month,108.80244794346902,0,0,Electronic check,1,0,59,Male,No,0,0,0,0,2067.2465109259115,6,3,0.35037262934382485,14.14644615424577,-7,32,1,1,2665.7589732462607
22,Month-to-month,95.19828899126968,0,0,Electronic check,1,0,47,Male,DSL,0,0,1,1,2094.3623578079328,12,0,35.211488693091425,12.342992063071213,-2,189,1,1,2473.8500114537164
23,Month-to-month,72.21477154984962,0,0,Electronic check,1,1,74,Male,No,0,1,0,0,1660.9397456465413,8,1,25.05799613324138,6.86959831990961,22,26,1,1,3060.687702155699
59,Two year,66.59298701387048,1,1,Credit card,1,0,49,Female,DSL,1,1,0,0,3928.9862338183584,1,0,12.173332836763265,75.89171107477375,19,0,0,2,3409.054329595254
10,Month-to-month,81.69241845427388,0,0,Electronic check,1,0,32,Female,DSL,0,0,1,0,816.9241845427388,6,1,14.741944183070167,15.854619118790357,-5,56,1,1,1826.1702389080447
69,Two year,82.72370049351468,1,1,Credit card,1,0,52,Female,DSL,0,0,0,0,5707.935334052513,2,1,88.168346448231,53.08474764798734,14,42,0,2,3408.0129433371735
8,Month-to-month,84.88599240292585,0,0,Electronic check,1,0,35,Female,Fiber optic,0,0,0,0,679.0879392234068,7,3,66.56225312667321,10.22621140187534,-45,39,1,1,1033.5955232296865
5,Month-to-month,78.8010078762247,1,0,Electronic check,1,1,69,Male,Fiber optic,0,0,1,1,394.00503938112354,3,0,30.108034790443895,77.73692401642512,30,0,0,2,1897.2130033234175
6,Month-to-month,94.77357815326667,0,0,Electronic check,1,0,46,Female,Fiber optic,0,0,0,0,568.6414689196,11,4,7.837887810101503,6.777396747421362,-20,4,1,1,1973.0409648323719
63,Two year,86.08492982121751,1,1,Bank transfer,1,0,37,Female,No,1,0,1,1,5423.350578736703,2,0,128.12250626593686,41.659152472807676,49,0,0,2,3932.8608579215443
56,Two year,94.05794550205061,1,1,Credit card,1,0,30,Female,Fiber optic,1,0,1,0,5267.244948114834,1,2,115.06303428631203,73.29821856107921,50,3,0,2,3979.5087362923005
13,One year,57.390599536854275,1,1,Bank transfer,0,0,39,Female,Fiber optic,0,0,0,0,746.0777939791055,7,0,59.80504769415945,50.316747815523705,38,12,0,2,1984.9719209038344
71,Two year,84.69407029651897,1,1,Credit card,1,0,53,Female,DSL,0,1,0,0,6013.278991052847,3,0,15.084794553360496,72.87943340259889,-11,5,0,2,3229.508262724571
14,Month-to-month,88.10743917401184,0,0,Electronic check,1,1,78,Male,No,0,0,0,1,1233.504148436166,10,4,19.704740642281756,10.362108422924805,-18,109,1,0,3090.285928577561
21,Month-to-month,119.63623097968139,0,0,Electronic check,1,0,57,Female,Fiber optic,1,0,1,1,2512.360850573309,5,1,20.616685848424815,9.20528506407243,16,58,1,1,3297.3540384378693
47,Two year,62.761181635513985,1,1,Credit card,1,1,78,Female,DSL,1,0,0,1,2949.7755368691573,2,3,175.80323916831915,61.82945567159407,71,29,0,2,4015.313209983725
19,Month-to-month,101.97342197460519,0,0,Electronic check,1,0,22,Female,Fiber optic,1,0,0,1,1937.4950175174986,9,3,36.562656563165,19.65677110345165,-73,56,1,1,1075.0419968079354
31,One year,78.64540252614279,1,0,Credit card,1,0,46,Female,Fiber optic,1,1,0,1,2438.0074783104264,4,0,101.74990923554894,50.846436365133954,73,8,0,2,3156.213267376565
61,Two year,91.70085567851677,1,1,Bank transfer,1,1,66,Male,No,0,0,0,0,5593.752196389523,3,0,69.57839278442573,67.85037616626556,48,1,0,2,4278.858577547324
4,One year,38.08188468922959,0,1,Mailed check,1,0,24,Female,DSL,1,0,1,0,152.32753875691836,5,0,108.92619154219926,51.685171250999815,54,5,0,2,1501.6134438204197
1,Month-to-month,52.724136647767835,0,0,Electronic check,1,0,33,Male,Fiber optic,0,1,1,0,52.724136647767835,1,0,38.24330001355035,53.35184224946821,46,6,0,2,1340.4436946560465
21,Month-to-month,82.6109196634186,0,0,Electronic check,1,1,71,Female,Fiber optic,0,0,1,1,1734.8293129317906,10,3,19.416961039564185,21.731389601599552,-36,75,1,1,1661.7238505043185
14,Month-to-month,88.44423111870029,0,0,Electronic check,1,0,38,Male,Fiber optic,0,0,1,1,1238.219235661804,7,3,29.423633818965502,6.15357239449124,0,8,1,1,2446.39436191278
38,Two year,73.33629288636442,1,1,Credit card,1,1,70,Male,No,1,0,1,1,2786.7791296818477,2,1,52.814518903418154,48.089388685783845,94,7,0,2,4036.97936804027
23,One year,67.39743601453637,1,0,Credit card,0,0,60,Female,Fiber optic,1,0,0,0,1550.1410283343364,3,0,49.484216431884,78.77771451443502,73,3,0,2,3167.695274408915
16,One year,52.11915173210387,0,0,Bank transfer,0,0,48,Male,Fiber optic,0,1,0,0,833.906427713662,1,0,21.23755128234763,66.21816015040572,59,5,0,2,2403.2407530877863
49,Two year,66.93920297063829,1,1,Credit card,1,0,27,Female,Fiber optic,1,0,0,1,3280.020945561276,2,0,65.82118692878659,53.43121260701905,11,19,0,2,2875.68427936478
15,Two year,66.957980290966,1,1,Mailed check,1,0,53,Female,Fiber optic,1,0,1,1,1004.3697043644901,4,1,15.970824281253513,67.96383034811436,29,0,0,2,1530.2817623392257
39,Two year,90.92356166789864,1,1,Credit card,1,0,63,Female,No,1,1,0,0,3546.0189050480467,2,0,114.32065967194566,63.16253963736123,42,40,0,2,2941.0480075135665
37,Two year,69.94321030859768,1,1,Credit card,1,1,67,Female,Fiber optic,1,0,0,1,2587.898781418114,0,0,22.826071419258614,45.337182253401,82,18,0,2,2924.6576826392516
16,Month-to-month,112.40139513286407,0,0,Electronic check,1,1,77,Male,Fiber optic,1,0,0,0,1798.422322125825,6,1,11.066918254459656,15.249494213431001,-70,52,1,1,1502.3598665747859
55,Two year,99.35361251421752,1,1,Credit card,1,0,58,Female,DSL,0,0,0,1,5464.448688281964,4,2,57.55101034092758,61.50208172947777,48,12,0,2,4082.5429725719637
2,Month-to-month,65.60039805990813,0,0,Electronic check,1,0,23,Female,Fiber optic,1,0,1,0,131.20079611981626,1,1,4.9594081642275425,61.68873704433706,75,8,0,2,1582.4148523419144
22,One year,50.925850041082555,0,0,Credit card,1,0,56,Male,Fiber optic,0,0,0,0,1120.3687009038163,0,0,41.15008359649219,63.953187277781744,62,0,0,2,2888.2117638939185
24,Two year,52.8014090132466,0,0,Credit card,1,0,26,Male,DSL,1,0,0,0,1267.2338163179184,1,1,60.30296636207887,46.847395273643045,60,2,0,2,3227.137169778819
9,Month-to-month,58.77505092345295,0,0,Mailed check,0,0,51,Male,Fiber optic,1,0,0,1,528.9754583110765,1,0,82.34721751233793,61.95764780510356,42,3,0,2,1940.6376466671952
34,Two year,77.53412798160913,0,1,Mailed check,1,0,47,Female,Fiber optic,0,1,1,0,2636.1603513747104,2,0,19.053373956754047,66.33781466326967,42,6,0,2,2806.859357556169
68,Two year,81.79391036338063,1,1,Credit card,1,0,41,Male,Fiber optic,1,0,1,1,5561.9859047098835,3,0,48.56242064862511,46.15378958124954,19,6,0,2,3542.0435885775432
52,Two year,64.25374905023098,1,1,Credit card,1,0,45,Female,Fiber optic,0,0,0,1,3341.194950612011,1,0,111.23949007171362,40.256056192048334,24,0,0,2,3564.828460106349
4,Month-to-month,66.01866063661015,1,0,Electronic check,1,0,30,Female,Fiber optic,0,0,0,1,264.0746425464406,0,0,28.16895678195609,62.769523096716355,83,26,0,2,2289.462911588639
32,One year,55.98358811653447,1,1,Bank transfer,0,0,54,Male,Fiber optic,0,0,0,1,1791.474819729103,0,0,63.999103514031816,61.92686706267455,-16,1,0,2,1449.8494726247575
18,Month-to-month,109.30577239015662,0,0,Electronic check,1,0,22,Female,Fiber optic,0,1,0,0,1967.503903022819,5,4,64.12136273696424,26.789187929096165,11,14,1,1,2550.371206400323
48,Two year,72.68782867061594,1,1,Credit card,1,0,19,Female,Fiber optic,0,0,0,1,3489.0157761895653,1,0,24.980637531204646,64.94475800433264,0,34,0,2,2587.4861850187976
8,Month-to-month,73.64799319564774,0,0,Electronic check,1,0,56,Female,No,0,0,0,0,589.183945565182,5,2,1.9428664358970729,15.26455627715811,10,229,1,0,3340.758849586785
52,Two year,83.43240583887608,1,1,Bank transfer,1,0,50,Male,Fiber optic,1,1,1,1,4338.485103621556,5,0,60.67715668062584,76.89960890283986,24,3,0,2,3053.7139920315967
61,Two year,72.90111911385661,1,1,Bank transfer,1,0,38,Female,Fiber optic,1,0,1,0,4446.968265945253,1,1,20.04079025030042,49.188523049582685,34,13,0,1,4449.924678516083
68,Two year,93.92063540997606,1,1,Credit card,1,0,50,Male,Fiber optic,0,0,1,0,6386.603207878372,2,0,30.28863251745659,42.42967056739868,-13,59,0,2,3265.2368859982435
17,Two year,89.11388349312227,1,1,Mailed check,1,0,61,Female,Fiber optic,0,0,0,1,1514.9360193830787,2,0,42.99522707534237,45.66973844513549,9,15,1,2,1421.820198724843
33,One year,84.49366447855505,0,1,Credit card,1,0,28,Female,DSL,1,1,0,0,2788.2909277923163,1,0,2.0926040054227366,44.48649116336082,31,19,0,2,2645.695460044861
20,One year,86.91492697951563,1,1,Credit card,0,0,56,Male,Fiber optic,0,0,0,0,1738.2985395903124,2,0,38.899413720621425,55.09710117209007,36,5,0,2,2494.0590573817058
3,Month-to-month,61.52943486542718,1,0,Electronic check,0,0,35,Male,Fiber optic,0,0,1,1,184.58830459628155,1,0,118.46061681638542,77.40999939693305,14,9,0,2,1032.4441380810447
66,Two year,98.55289101929404,1,1,Credit card,1,0,18,Female,Fiber optic,0,1,0,0,6504.490807273406,1,0,100.4518239708414,50.640166195455016,67,3,0,2,3911.083569901675
48,Two year,65.63838510087078,1,1,Bank transfer,1,0,37,Female,Fiber optic,1,0,0,0,3150.6424848417973,2,0,36.51434176564444,74.12415613749371,0,10,0,2,2875.3816085730277
69,Two year,83.17065415282107,1,1,Credit card,1,0,60,Female,Fiber optic,0,0,0,0,5738.775136544654,2,1,29.116138922112846,57.09292838418272,57,12,0,2,4568.065269840167
19,Two year,62.51956729975504,0,0,Credit card,0,0,22,Male,Fiber optic,0,0,0,0,1187.8717786953457,3,1,8.060616233204655,71.69478159518664,-27,13,0,2,977.3389871887715
15,Month-to-month,107.34518276777617,0,0,Electronic check,1,0,21,Female,DSL,1,0,0,1,1610.1777415166425,7,3,10.780393295772331,10.99218088347918,-64,257,1,0,2683.4571291021675
37,Two year,69.48111428433344,1,1,Bank transfer,1,0,32,Female,Fiber optic,0,0,0,1,2570.8012285203376,2,0,30.694130417631612,67.68515582114667,9,16,0,2,2474.409872302475
2,One year,48.206052842075266,0,0,Mailed check,1,1,73,Male,DSL,0,0,0,0,96.41210568415053,4,0,43.49081358074578,54.44563781224467,37,5,1,2,1385.289962493286
